7 1.238969 1.368065 1.961428 1.788199 1.741629 1.256547
8 1.257173 1.271084 1.735310 1.288652 1.262228 1.253768
9 1.025864 1.004699 1.627595 1.178935 1.017761 0.997150
10 0.905758 0.884316 1.567188 1.068895 0.978701 0.882987
11 0.914854 0.793381 1.535965 1.049689 0.916705 0.827807
12 0.889777 0.858166 1.524702 1.023531 0.895299
13 0.874301 0.828324 1.513801 1.013230 0.883790
14 0.875070 0.825065 1.511422 1.000123 0.878317
15 0.872992 0.817739 1.510007 1.005032 0.879372
16 0.886744 0.814455 1.511019 1.003189 0.876568
17 0.950388 0.816843 1.510413 1.003946 0.870527
18 0.984721 0.816449 1.511748 1.009574 0.874009
19 1.004630 0.818033 1.510907 1.010569 0.877120
20 1.011166 0.950693 1.512256 1.009799
