7 1.231796 1.313486 2.047258 1.466800 1.281395 1.212917
8 1.038386 1.070771 1.739295 1.299134 1.108001 1.026394
9 0.995684 0.941887 1.623511 1.111604 1.038646 0.943685
10 0.937715 0.866247 1.578099 1.078435 0.919252 0.909382
11 0.890997 0.786822 1.544473 1.031867 0.899380 0.835419
12 0.883552 0.845833 1.526404 1.022417 0.893073
13 0.873110 0.821181 1.521119 1.014984 0.879969
14 0.868584 0.821368 1.512966 1.007567 0.876781
15 0.865784 0.815060 1.514144 1.006831 0.867171
16 0.885788 0.812614 1.511175 1.002604 0.871497
17 0.952059 0.812831 1.518701 1.001114 0.873404
18 0.986229 0.813462 1.521922 1.004826 0.872562
19 1.009314 0.816119 1.519236 1.005254 0.878291
20 1.017726 0.945409 1.521591 1.005340
