7 0.888889 0.888889 0.470588 0.727273 0.800000 0.888889
8 0.888889 0.888889 0.484848 0.727273 0.842105 0.888889
9 0.888889 0.914286 0.492308 0.744186 0.864865 0.914286
10 0.876712 0.927536 0.496124 0.744186 0.864865 0.927536
11 0.876712 0.934307 0.498054 0.748538 0.870748 0.934307
12 0.876712 0.873720 0.499025 0.748538 0.873720
13 0.875214 0.873720 0.499512 0.749634 0.873720
14 0.875214 0.874466 0.499756 0.749634 0.874466
15 0.875214 0.874840 0.499878 0.749908 0.874840
16 0.857801 0.874840 0.499939 0.749908 0.874840
17 0.800234 0.874933 0.499969 0.749977 0.874933
18 0.774328 0.874980 0.499985 0.749977 0.874980
19 0.761958 0.874980 0.499992 0.749994 0.874980
20 0.755937 0.749994 0.499996 0.749994
